First name,Name,Citation,SDG
WL,Tate,"TATE, W., ELLRAM, L., HARTMANN, E., BAHLS, L., VAN DER VALK, W. (2010). Agency Theory Perspective on the Purchase of Marketing Services. <i>Industrial Marketing Management</i>.",
WL,Tate,"TATE, W., ELLRAM, L., KIRCHOFF, J. (2007). Analyzing Corporate Environmental Reports in the Supply Chain: A Logistics Perspective. <i>International Conference on Sustainability in the Supply Chain</i>.",
WL,Tate,"TATE, W., ELLRAM, L., KIRCHOFF, J. (2010). Corporate Social Responsibility Reports: A Thematic Analysis Related to Supply Chain Management. <i>Journal of Supply Chain Management</i>, <i>46</i> (1), 19-44.",
Wolfgang,Ketter,"BABIC, J., CARVALHO, A., KETTER, W., PODOBNIK, V. (2018). Evaluating Parking Policies for Parking Lots Handling Electric Vehicles. <i>IEEE Access</i>, <i>6</i> (1), 944-961.",
Wolfgang,Ketter,"BABIC, J., CARVALHO, A., KETTER, W., PODOBNIK, V. (2022). A Data-Driven Approach to Managing Electric Vehicle Charging Infrastructure in Parking Lots. <i>Transportation Research Part D: Transport and Environment</i>, <i>105</i>. doi:https://doi.org/10.1016/j.trd.2022.103198.",Climate Action
Wolfgang,Ketter,"PEVEC, D., BABIC, J., CARVALHO, A., GHIASSI-FARROKHFAL, Y., KETTER, W. (2019). Electric Vehicle Range Anxiety: An Obstacle for the Personal Transportation (R)evolution?",
Wolfgang,Ketter,"PEVEC, D., BABIC, J., CARVALHO, A., GHIASSI-FARROKHFAL, Y., KETTER, W. (2020). A Survey-Based Assessment of How Existing and Potential Electric Vehicle Owners Perceive Range Anxiety. <i>Journal of Cleaner Production</i>, <i>276</i>. doi:10.1016/j.jclepro.2020.122779.",
Wolfgang,Ketter,"PEVEC, D., BABIC, J., CARVALHO, A., GHIASSI-FARROKHFAL, Y., KETTER, W., PODOBNIK, V. (2019). Electric Vehicle Range Anxiety: An Obstacle for the Personal Transportation (R)evolution? <i>2019 4th International Conference on Smart and Sustainable Technologies</i>.",Climate Action
Wyatt A.,Schrock,"WANG, H., SCHROCK, W. A., KUMAR, A., HUGHES, D. E. (2020). Effectual selling in service ecosystems. <i>Journal of Personal Selling & Sales Management</i>, <i>40</i> (4), 251-266. doi:10.1080/08853134.2020.1834865.",Decent Work and Economic Growth
X,Huang,"KRISTAL, M., HUANG, X., SCHROEDER, R. (2010). The effect of quality management on mass customization capability. <i>International Journal of Operations & Production Management</i>, <i>30</i> (9), 900-922.",
X,Li,"BUSH, M., LEDERER, A., LI, X., PALMISANO, J., RAO, S. (2009). The Alignment of Information Systems with Organizational Objectives and Strategies in Health Care. <i>International Journal of Medical Informatics</i>, <i>78</i> (7), 446-456.",
X,Qin,"QIN, X., DUST, S., , M., WANG, S. (2020). Negative creativity in leader-follower relations: A daily investigation of leaders' creative mindset, moral disengagement, and abusive supervision. <i>Journal of Business and Psychology</i>.",
X,Qin,"XU, M., QIN, X., DUST, S., DIRENZO, M. (2020). Supervisor-subordinate proactive personality congruence and psychology safety: A signaling theory approach to employee voice behavior. <i>Leadership Quarterly</i>.",
X,Rondon,"ELLIOTT, S., GORCHOV, D., RONDON, X. (2010). Assessment of Economic Sustainability of the Strip Clear-Cutting System in the Peruvian Amazon. <i>Forest Policy and Economics</i>, <i>12</i> (5), 340-348.",
X,Tan,"TAN, X., YEN, D., FANG, X. (2002). Internet Integrated CRM: A Key Success Factor for Companies in the E-commerce Arena. <i>Journal of Computer Information Systems</i>.",
X,Tan,"TAN, X., YEN, D., FANG, X. (2003). Web Warehousing: When Web Technology Meets Data Warehousing. <i>Technology in Society</i>, 131-148.",
X,Wang,"WENG, B., WANG, X., LU, L., MARTINEZ, W., MEGAHED, F. (2018). Predicting Short-Term Stock Prices using Ensemble Methods and Online Data Sources. <i>Expert Systems with Applications</i>, <i>112</i>, 258-273.",
X,Wang,"WENG, B., WANG, X., LU, L., MEGAHED, F. (2018). Predicting Stock Market Short-Term Prices using Machine Learning. <i>Expert Systems with Applications</i>.",
X.,Huang,"NEWMAN, W. (., HANNA, M., GATTIKER, M., HUANG, X. (2009). Charting Supply Chain Management Integration and Initiatives: A Framework to Guide Implementation. <i>American Journal of Business</i>, <i>24</i> (1).",
X.,Zhao,"CARTER, C., ELLRAM, L., KAUFMANN, A., ZHAO, X., CALLARMAN, T. (2014). Looking Back and Moving Forward: 50 years of the Journal of Supply Chain Management,. <i>Journal of Supply Chain Management</i>, <i>50</i> (1), 1-7.",
Xi,Li,"NGUYEN, P., WANG, X. (., LI, X., COTTE, J. (2020). Reviewing Experts' Restraint from Extremes and its Impact on Service Providers. <i>Journal of Consumer Research</i>.",
Xi,Liu,"BIRRU, J., GOKKAYA, S., LIU, X. (2018). Quantitative Research and Capital Market Anomalies. <i>Financial Management Association</i>, San Diego, United States of America.",NONE
Xi,Liu,"BIRRU, J., GOKKAYA, S., LIU, X. (2018). Quantitative Research and Capital Market Anomalies. <i>Financial Management Association</i>, San Diego.",
Xi,LIU,"BIRRU, J., GOKKAYA, S., LIU, X., MARKOV, S. (2024). Quants and market anomalies. <i>Journal of Accounting and Economics</i>, <i>78</i> (1), 101688. doi:10.1016/j.jacceco.2024.101688.",NONE
Xi,LIU,"BIRRU, J., GOKKAYA, S., LIU, X., STULZ, R. (2024). Are Analyst “Top Picks” Informative?. 2023-08-20. <i>Review of Financial Studies</i>, <i>37</i> (5), 1538–1583. doi:10.1093/rfs/hhad099.",NONE
Xi,LIU,"BIRRU, J., GOKKAYA, S., LIU, X., STULZ, R. M. (2022). Are Analyst Short?Term Trade Ideas Valuable? <i>Journal of Finance</i>, <i>77</i> (3), 1829-1875. doi:10.1111/jofi.13130.",NONE
Xi,Liu,"BIRU, J., GOKKAYA, S., LIU, X., STULZ (2020). Are Analyst Trade Ideas Valuable? <i>European  Financial Management Association</i>, Helsinki, Finland.",NONE
Xi,Liu,"BRADLEY, D., GOKKAYA, S., LIU, X. (2017). Before an Analyst Becomes an Analyst: Does Industry Experience Matter? <i>Journal of Finance</i>, <i>72</i> (2), 751-792. doi:10.1111/jofi.12466.",NONE
Xi,Liu,"BRADLEY, D., GOKKAYA, S., LIU, X. (2019). The Boss Knows Best: Directors' of Research, Subordinate Analysts and Human Capital Transfers. <i>Journal of Financial and Quantitative Analysis</i>, <i>54</i> (3), 1403-1446. doi:10.1017/S0022109018001448.",NONE
Xi,Liu,"BRADLEY, D., GOKKAYA, S., LIU, X. (2020). Ties that bind: The value of professional connections to sell-side analysts. <i>Management Science</i>, <i>66</i> (9), 3799-4358. doi:10.1287/mnsc.2019.3391.",NONE
Xi,Liu,"BRADLEY, D., GOKKAYA, S., LIU, X., MICHAELY (2017). Does Policy Analysis Matter? The Value of Washington Analysts to Investment Research and Capital Markets. <i>Financial Management Association</i>, Boston, United States of America.",NONE
Xi,Liu,"BRADLEY, D., GOKKAYA, S., LIU, X., MICHAELY (2017). Does Policy Analysis Matter? The Value of Washington Analysts to Investment Research and Capital Markets. <i>Financial Management Association</i>, Boston.",
Xi,LIU,"BRADLEY, D., GOKKAYA, S., LIU, X., MICHAELY, R. (2024). Washington Policy Analysts and the Propagation of Political Information. 2023-10-26. <i>Management Science</i>, <i>70</i> (8), 5246-5269. doi:10.1287/mnsc.2023.4919.",NONE
Xi,Liu,"BRADLEY, D., GOKKAYA, S., LIU, X., XIE, F. (2017). Are All Analysts Created Equal? Industry Expertise and Monitoring Effectiveness of Financial Analysts. <i>Journal of Accounting and Economics</i>, <i>63</i> (2-3), 179-206. doi:10.1016/j.jacceco.2017.01.003.",NONE
Xi,Liu,"CLINE, B., GOKKAYA, S., LIU, X. (2017). The Persistence of Opportunistic Insider Trading. <i>Financial Management</i>, <i>46</i> (4), 919–964. doi:10.1111/fima.12177.",NONE
Xi,Liu,"DANIEL, B., LIU, X., PANTZALIS, C. (2014). Bucking the Trend: The Informativeness of Analyst Contrarian Recommendations. <i>Financial Management</i>, <i>43</i> (2), 391–414.",
Xi,LIU,"GOKKAYA, S., LIU, X., POOL, V. K., XIE, F., ZHANG, J. (2023). Is There Investment Value in the Soft-Dollar Arrangement? Evidence from Mutual Funds. 2022-09-24. <i>The Review of Financial Studies</i>, <i>36</i> (8), 3122-3162. doi:10.1093/rfs/hhad010.",NONE
Xi,Liu,"GOKKAYA, S., LIU, X., POOL, V., XIE, ZHANG, J. (2019). Who Benefits from Industry Knowledge of Sell-Side Analysts? Evidence from Broker Commission Payments and Client Fund Performance. <i>CeFARR and Cass Business School Accounting Research Conference</i>, London, United Kingdom.",NONE
Xi,Liu,"GOKKAYA, S., LIU, X., POOL, V., XIE, ZHANG, J. (2019). Who Benefits from Industry Knowledge of Sell-Side Analysts? Evidence from Broker Commission Payments and Client Fund Performance. <i>CeFARR and Cass Business School Accounting Research Conference</i>, London.",
Xi,LIU,"GOKKAYA, S., LIU, X., STULZ, R. M. (2023). Do firms with specialized M&A staff make better acquisitions? <i>Journal of Financial Economics</i>, <i>147</i> (1), 75-105. doi:10.1016/j.jfineco.2022.09.002.",NONE
Xi,LIU,"LIU, X., BIRRU, J., GOKKAYA, S., STULZ, R. (2023). Who Benefits from Analyst “Top Picks""?. 2023-08-07. Fajardo, Puerto Rico, United States of America.",NONE
Xi,LIU,"LIU, X., GOKKAYA, S., STULZ, R. (2024). Is there information in corporate acquisition plans? Dallas, TX, United States of America.",NONE
Xian,WU,"CHEN, W., DU, C., LI, Z., ZHANG, J., YIN, N., TANG, L., LI, J., SUN, J., YU, X., XIAO, H., WU, X., ... CHEN, X. (2023). The protective effect of carnosic acid on dextran sulfate sodium-induced colitis based on metabolomics and gut microbiota analysis. <i>Journal of Food Science and Human Wellness</i>, <i>12</i> (4), 1212-1223.",Good Health and Well-Being
Xian,WU,"CHEN, W., HUANG, M., WANG, J., CHEN, T., YING, R., WU, X., LIU, J., ... AHMAD, M. (2021). Liposomal co-delivery strategy to improve stability and antioxidant activity of trans-resveratrol and naringenin. <i>International Journal of Food Science & Technology</i>, <i>57</i> (5), 2701-2714.",Good Health and Well-Being
Xiande,Zhao,"FLYNN, B., HUANG, X., ZHAO, X. (2014). Supply Chain Management in Emerging Markets: Critical Research Issues. <i>Journal of Supply Chain Management</i>.",
Xiang,Fang,"CHANG, J., FANG, X., YEN, D. (2005). China's Telecommunication Market for International Investors: Opportunities, Challenges, and Potential Strategies. <i>Technology in Society</i>, <i>27</i>, 105-121.",
Xiang,Fang,"FANG, X. (2003). Using online group discussion to facilitate student learning. <i>15th Annual Lilly Conference on College & University Teaching- West</i>.",
Xiang,Fang,"FANG, X. (2004). Critical Knowledge / Skill Sets for Entry-Level IS Professionals: A Study Based on the IS Recruiters' Perception. <i>Proceedings of the Third Wuhan International Conference on E-Business: Global Business Interface</i>.",
Xiang,Fang,"FANG, X. (2006). An Empirical Study about the Impacts of China?s Accession to WTO on the Telecommunications Industry in China. <i>Journal of Organizational Computing and Electronic Commerce</i>, <i>16</i> (1), 31-50.",
Xiang,Fang,"FANG, X. (2006). Demographics and behavior of Internet users in China. <i>Technology in Society</i>, <i>28</i>, 363-387.",
Xiang,Fang,"FANG, X. (2007). An Empirical Analysis of Software Piracy:  Exploratory International Field Study. <i>Clute Institute Conference for Education & Business</i>.",
Xiang,Fang,"FANG, X. (2007). Perception Gaps about Skills Requirement for Entry-Level IS Professionals between Recruiters and Students: An Exploratory Study. <i>Information Resources Management Journal</i>.",
Xiang,Fang,"FANG, X., BENAMATI, J., LEDERER, A. (2011). Coping with Rapid Information Technology Change in Different National Cultures. <i>European Journal of Information Systems</i>, <i>20</i>, 560-573.",
Xiang,Fang,"FANG, X., HOLSAPPLE, C. (2000). Progress in Web Site Design Research. <i>Proceedings of the Decision Science Institute</i>.",
Xiang,Fang,"FANG, X., HOLSAPPLE, C. (2000). Toward a Knowledge Acquisition Framework of Web Site Design. <i>Proceedings of the AIS Americas Conference</i>.",
Xiang,Fang,"FANG, X., HOLSAPPLE, C. (2002). The Usability of Web Sites for Knowledge Acquisition: A Taxonomy of Influences. <i>International Journal of Electronic Business</i>.",
Xiang,Fang,"FANG, X., HOLSAPPLE, C. (2006). Web Site Design for Knowledge Acquisition: Issues, Progress, and Needs. <i>Quarterly Journal of Electronic Commerce</i>.",
Xiang,Fang,"FANG, X., HOLSAPPLE, C. (2007). An Empirical Study about Web Site Navigation Structures' Impact on Web Site Usability. <i>Decision Support Systems</i>.",
Xiang,Fang,"FANG, X., HOLSAPPLE, C. (2011). The Impact of Web Site Navigation Structure, Task Complexity, and User Domain Knowledge Level on Web Site Usability--An Empirical Study. <i>Information Systems Frontiers</i>, <i>13</i> (4), 453-469.",
Xiang,Fang,"FANG, X., JUN, Z., YEN, D. (2003). An evaluation analysis of public portals. <i>Proceedings of the Western Decision Sciences Institute Annual Meeting</i>.",
Xiang,Fang,"FANG, X., LEDERER, A., BENAMATI, J. (2016). The Influence of National Culture on IT Development, Implementation, and Support Challenges in China and the U.S.. <i>Journal of Global Information Technology Management</i>, <i>19</i> (1), 26-43.",
Xiang,Fang,"FANG, X., LEE, S. (2004). A Comparative Analysis of Student Job Placement  in Management Information Systems: An Exploratory Study. <i>The Review of Business Information Systems</i>, <i>8</i> (3), 39-50.",
Xiang,Fang,"FANG, X., LEE, S. (2005). An Empirical Study about the Critical Factors affecting MIS students's Job Opportunities. <i>Journal of Information Technology</i>, <i>4</i>, 389-404.",
Xiang,Fang,"FANG, X., LEE, S. (2005). Transition of Knowledge/Skills Requirement for Entry-Level IS Professionals: An Exploratory Study. <i>Journal of Computer Information Systems</i>.",
Xiang,Fang,"FANG, X., LEE, S. (2006). Transition of Knowledge/Skills Requirement for Entry-Level IS Professionals: An Exploratory Study. <i>Journal of Computer Information Systems</i>.",
Xiang,Fang,"FANG, X., LEE, S. (2007). An Empirical Analysis of Software Piracy:  Exploratory International Field Study.",
Xiang,Fang,"FANG, X., LEE, S. (2007). Perception gaps between IS students and recruiters about the entry-level skill requirement. <i>2007 International Conference on Wireless Communications, Networking and Mobile Computing</i>.",
Xiang,Fang,"FANG, X., LEE, S. (2008). Perception Gaps about Skills Requirement for Entry-Level IS Professionals between Recruiters and Students: An Exploratory Study. <i>Information Resources Management Journal</i>.",
Xiang,Fang,"FANG, X., LEE, S. (2009). International Software Piracy Study: An Exploratory Study. <i>Proceedings of DSI National Conference</i>.",
Xiang,Fang,"FANG, X., LEE, S. (2013). Empirical Analysis of Software Piracy in Asia: China VS USA --An Exploratory Study. <i>Proceedings of DSI National Conference</i>.",
Xiang,Fang,"FANG, X., LEE, S. (2014). Empirical Analysis of Software Piracy in Asia (Japan VS. Vietnam): An Exploratory Study. <i>International Journal of Information Security and Privacy</i>, <i>8</i> (2).",
Xiang,Fang,"FANG, X., LEE, S. (2015). Empirical Analysis of Software Piracy in Asia (Japan VS. Vietnam): An Exploratory Study. <i>International Journal of Information Security and Privacy</i>, <i>8</i> (2), 26-41.",
Xiang,Fang,"FANG, X., LEE, S. (2016). Comparative Empirical Analysis on Computer Software Piracy Behaviors between China and the United States: An Exploratory Study. <i>Journal of International Technology and Information Management</i>, <i>25</i> (2), 47-66.",
Xiang,Fang,"FANG, X., LEE, S., LEE, T., HUANG, W. (2004). Critical  Factors Affecting Job Offers for New MIS Graduates. <i>Journal of Information Systems Education</i>, <i>15</i> (2), 189-204.",
Xiang,Fang,"FANG, X., LEE, S., LEE, T., HUANG, W. (2004). Critical  Factors Affecting Job Offers for New MIS Graduates. <i>Journal of Information Systems Education</i>, <i>15</i> (2), 189-204.",
Xiang,Fang,"FANG, X., RAJKUMAR, T. (2008). Cross Cultural Study of Multimedia Effects on First Impression Bias. <i>AMCIS</i>.",
Xiang,Fang,"FANG, X., RAJKUMAR, T. (2013). The Role of National Culture and Multimedia on First Impression Bias Reduction: An Experimental Study in US and China. <i>IEEE Transactions on Professional Communication</i>, <i>56</i> (4), 354-371.",
Xiang,Fang,"FANG, X., RAJKUMAR, T. M., SENA, M. (2019). The Effects of National Culture Dimensions and Online Medium Type on Decision Confidence: a Study based on US and China. <i>Issues in Information Systems</i>, <i>20</i> (2), 105-116.",
Xiang,Fang,"FANG, X., RAJKUMAR, T., SENA, M., HOLSAPPLE, C. (2020). National Culture, Online Medium Type, and First Impression Bias. <i>Journal of Organizational Computing and Electronic Commerce</i>.",
Xiang,Fang,"FANG, X., YEN, D. (2004). An Exploratory Investigation of Internet Users and Usage in China. <i>Proceedings of International Symposium on “IS in Asia-Pacific'</i>.",
