pub_year,citation,no_sdg_listed,sdg1_no_poverty,sdg2_zero_hunger,sdg3_good_health_and_well_being,sdg4_quality_education,sdg5_gender_equality,sdg6_clean_water_and_sanitation,sdg7_affordable_and_clean_energy,sdg8_decent_work_and_economic_growth,sdg9_industry_innovation_and_infrastructure,sdg10_reduce_inequalities,sdg11_sustainable_cities_and_communities,sdg12_responsible_consumption_and_production,sdg13_climate_action,sdg14_life_below_water,sdg15_life_on_land,sdg16_peace_justice_and_strong_institutions,sdg17_partnerships_for_the_goals
2024,"Bowblis, J., Applebaum, R., Brunt, C. S., Xu, H., Grabowski, D. C. (2024). Nursing Home Workforce: The Authors Reply. Health Affairs, 43 (9), 1341-1341. Doi:10.1377/Hlthaff.2024.00502.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Bowblis, J., Brunt, C. S., Xu, H., Applebaum, R., Grabowski, D. C. (2024). Nursing Homes Increasingly Rely On Staffing Agencies For Direct Care Nursing. Health Affairs, 43 (3), 327-335. Doi:10.1377/Hlthaff.2023.01101.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Zhang, H., Chen, W., Huang, C., Schaffer, M. (2024). Spectral Density Estimation For Random Processes With Stationary Increments. Applied Stochastic Models In Business And Industry, 40 (4), 960-978.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,"Nasseh, K., Bowblis, J., Wing, C. (2024). How Do Dental Practices Respond To Changes In Scope Of Practice Regulations? Health Economics, 33 (11), 2508-2524. Doi:10.1002/Hec.4878.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Boland, C., Pyzoha, J., Ege, M., Harding, N., Hermanson, D., Prewett, K. W. (2024). Comments Of The Auditing Standards Committee Of The Auditing Section On The Pcaob�S Proposed Auditing Standard � General Responsibilities Of The Auditor In Conducting An Audit And Proposed Amendments To Pcaob Standards. Current Issues In Auditing, 18 (1), C1-C10.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Pyzoha, J., Barr-Pulliam, D., Boland, C., Hermanson, D., Keyser, J. D. (2024). Navigating Through Regulatory Upheaval: Firms� Responses To Enhanced Pcaob Oversight. Washington, Dc, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Barr-Pulliam, D., Boland, C. M., Dennis, S. A., Hermanson, D. R., Keyser, J. D., Pyzoha, J., Smith, J. L. (2024). Comments Of The Auditing Standards Committee Of The Auditing Section Of The American Accounting Association On The Pcaob�S. Current Issues In Auditing, 1-9. Doi:10.2308/Ciia-2024-035.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Boulton, T., Shank, C. (2024). Terror Threat And Investor Sentiment: International Evidence. Global Finance Journal, 59.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Bradley, D., Gokkaya, S., Liu, X., Michaely, R. (2024). Washington Policy Analysts And The Propagation Of Political Information. 2023-10-26. Management Science, 70 (8), 5246-5269. Doi:10.1287/Mnsc.2023.4919.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Surer, O., Apley, D. W., Malthouse, E. C. (2024). Coefficient Tree Regression: Fast, Accurate And Interpretable Predictive Modeling. Machine Learning, 113 (7), 4723-4759. Doi:10.1007/S10994-021-06091-7.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Gempesaw, D., Henry, J. J., Pisciotta, K., Xiao, H. (2024). Retail Ipo Access: An Examination Of Participating Issuers And Ipo Performance. Grapevine, Tx, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Gempesaw, D., Henry, J. J., Pisciotta, K., Xiao, H. (2024). Retail Ipo Access: An Examination Of Participating Issuers And Ipo Performance. New Brunswick, Nj, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Gempesaw, D., Henry, J., Xiao, H. (2024). Retail Etf Investing. European Financial Management, 30 (4), 2305-2342. Doi:10.1111/Eufm.12471.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Fields, M., Lindequist, D. (2024). Global Spillovers Of Us Climate Policy Risk: Evidence From Eu Carbon Emissions Futures. Energy Economics, 139, 107931. Doi:10.1016/J.eneco.2024.107931.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,"Lindequist, D. (2024). Did Shale Gas Green The U.s. Economy? Chicago, Illinois, United States Of America.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,"Braun, T., Bowblis, J., Williamson, D. (2024). The Nursing Home Administratior (Nha) Pipeline - Obstacles And Opportunities. Journal Of American Medical Directors Association, 25 (10), 105177.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"He, Y., Kang, Y., Xiang, D., Qiu, P. (2024). Simultaneous Optimal Control Of Directional Missed Discovery Rates In Data Stream Diagnosis. Iise Transactions, 1-13. Doi:10.1080/24725854.2024.2330077.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024,"Buechler, S., Lutz, E. (2024). Making Housing Affordable? The Local Effects Of Relaxing Land-Use Regulation. Journal Of Urban Economics, 143, 103689. Doi:10.1016/J.jue.2024.103689.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,"Acton, R., Cao, W., Cook, E., Imberman, S., Lovenheim, M. (2024). The Effect Of Vaccine Mandates On Disease Spread: Evidence From College Covid-19 Mandates. Journal Of Human Resources. Doi:Https://Doi.org/10.3368/Jhr.0123-12743r2.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Yang, Z. Y., Velasco, F., Tanner, E. C., Tanner, J. F. (2024). How Do Vape Advertising Campaigns Affect Consumers� Vaping Tendency? A Meta-Analytic Investigation. Journal Of Public Policy And Marketing, 43 (1), 53-75. Doi:10.1177/07439156231189181.",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2024,"Aldana, E., Buechler, S., Rolheiser, L. (2024). The Past And Future Of Non-Residential-To-Residential Conversions In New York City. Cities, 152, 105157. Doi:10.1016/J.cities.2024.105157.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,"Ager, P., Eriksson, K., Karger, E., Nencka, P., Thomasson, M. (2024). School Closures During The 1918 Flu Pandemic. Review Of Economics And Statistics, 106 (1), 266-276. Doi:10.1162/Rest_a_01170.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Megahed, F., Chen, Y.-J., Farmer, L., Rigdon, S., Krzywinski, M., Altman, N. (2024). Comparing Classifier Performance With Baselines. Nature Methods, 21, 546�548. Doi:10.1038/S41592-024-02234-5.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Megahed, F., Chen, Y.-J., Ferris, J., Knoth, S., Farmer, L. (2024). How Generative Ai Models Such As Chatgpt Can Be (Mis)Used In Spc Practice, Education, And Research? An Exploratory Study. Quality Engineering, 36 (2), 287-315. Doi:10.1080/08982112.2023.2206479.",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2024,"Gilal, F. G., Gilal, N. G., Gilal, R. G., Yang, Z. Y. (2024). How Relatedness-Supportive Csr Enhances Brand Happiness: A�Relationship Motivation Theory Perspective. International Journal Of Bank Marketing, 42 (2), 226-257. Doi:10.1108/Ijbm-06-2022-0225.",0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2024,"Wang, S., Hu, F., Yang, Z. Y., Gao, L., Wang, L. (2024). The Bellwether Of Community: The Influence Of Lead Users' Characteristics On Ordinary Users' Participation In Online Brand Communities. Journal Of Consumer Behaviour, 23 (3), 1219-1233. Doi:10.1002/Cb.2250.",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
2024,"Wang, F., Zheng, L. (2024). Arbitrage Asymmetry, Mispricing And The Illiquidity Premium. European Financial Management.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Wang, F., Zheng, L. (2024). Do Fund Managers Time Momentum? Evidence From Mutual Fund And Hedge Fund Returns. European Financial Management.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Wang, F., Zheng, L., Yan, X. (. (2024). Institutional Trading, News, And Accounting Anomalies. Journal Of Accounting And Economics.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Ma, H., Velasco, F., Janakiraman, N., Yang, Z. Y. (2024). A Meta-Analytic Investigation Into The Pay-It-Forward Phenomenon: The Roles Of Individualism-Collectivism And Social Distance. Journal Of Business Research, 183, 114822. Doi:10.1016/J.jbusres.2024.114822.",0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2024,"Niemesh, G. (2024). Income Gains And The Geography Of The Us Home Ownership Boom, 1940 To 1960. National Bureau Of Economic Research.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Gong, G., Lei, L., Shu, S. (2024). Common Ownership And Peer Selection In Relative Performance Evaluation. Washington, D.c.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Gong, G., Shu, S., Lei, L. (2024). Common Ownership And Peer Selection In Relative Performance Evaluation. Orlando, Fl.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Ozdemir, Z., Akcura, T., Tarakci, H. (2024). A Game-Theoretic Analysis Of The Adoption Of Patient-Generated Health Data. Journal Of Theoretical And Applied Electronic Commerce Research.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Vu, N., Do, H., Duong, K., Huynh, T. (2024). The Real Effects Of Brexit On Labor Demand: Evidence From Firm-Level Data. Queen Mary, University Of London, School Of Business And Management, Centre For Globalisation Research, United Kingdom.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,"Wang, H., Good, V., Lim, J. H., Hsieh, M.-H. (2024). Sell On, Sell To, Or Sell Through: The Sales Performance Implications Of Brand-Platform Selling Arrangements. Journal Of Retailing. Doi:10.1016/J.jretai.2024.09.003.",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2024,"Akamah, H., Shu, S. (2024). Going-Private Announcements And Strategic Disclosure Of Peer Firms. Alberta, Canada.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Bierstaker, J., Brink, W., Khatoon, S., Thorne, L. (2024). Academic Fraud And Remote Evaluation Of Accounting Students: An Application Of The Fraud Triangle. Journal Of Business Ethics. Doi:10.1007/S10551-024-05628-9.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Flynn, J. (2024). Can Expanding Contraceptive Access Reduce Adverse Infant Health Outcomes? Journal Of Human Resources, 1023-13198r2. Doi:10.3368/Jhr.1023-13198r2.",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Flynn, J. (2024). Soda Taxes, Consumption, And Health Outcomes For High School Students. Economics Letters, 234, 111507. Doi:10.1016/J.econlet.2023.111507.",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,"Flynn, J. (2024). When Beer Is Safer Than Water: Beer Availability And Mortality From Waterborne Illnesses. Journal Of Development Economics, 171, 103343. Doi:10.1016/J.jdeveco.2024.103343.",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024,"Ross, M., Zhang, J. (2024). Chatgpt Is Ready For The Profession�But Is The Profession Ready For Chatgpt? Accounting Horizons, 1-19. Doi:10.2308/Horizons-2023-087.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Zhang, J., Murthy, U. (2024). How Graphical Vividness And Interactivity In Non-Financial Presentations Influence Nonprofessional Investors. International Journal Of Accounting Information Systems, 54, 100691. Doi:10.1016/J.accinf.2024.100691.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Kunkel, M. C., Bowblis, J., Straker, J., Van Haitsma, K., Abbott, K. M. (2024). Can Implementing Person-Centered Care Tools Reduce Complaints? Evidence From The Implementation Of Peli In Ohio Nursing Homes. Journal Of Aging & Social Policy, 36 (1), 141-155. Doi:10.1080/08959420.2023.2265775.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Kinghorn, J. (2024). Inclusive Teaching. Original Lilly Conference.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Kinghorn, J. (2024). Intercultural Awareness: From Faculty Development To Student Learning. International Conference On Assessing Quality In Higher Education.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Ederington, W., Minier, J., Troske, K. R. (2024). Trade And Labor Market Segregation In Colombia. Review Of International Economics, 32 (4), 1645-1670. Doi:10.1111/Roie.12744.",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2024,"Bowblis, J., Kwon, J. (2024). Nursing Home Five-Star Rating Weakly Capture Consumer Satisfation. Journal Of American Medical Directors Association.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Li, J. (2024). Environmental Impact Of 2011 Germany's Nuclear Shutdown: A Synthetic Control Study. Lille, France.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Harper, J., Sun, L. (2024). Asset Redeployability And Corporate Social Responsibility. Review Of Quantitative Finance And Accounting. Doi:Https://Doi.org/10.1007/S11156-024-01341-W.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024,"Bhattacharyya, K. K., Peterson, L., Molinari, V., Bowblis, J. (2024). Consumer Complaints In Nursing Homes: Analyzing Substantiated Single-Allegation Complaints To Deficiency Citations. Journal Of Aging & Social Policy, 36 (1), 174-188. Doi:10.1080/08959420.2023.2297599.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Duan, Y., Ng, W., Bowblis, J., Akosionu, O., Shippee, T. P. (2024). Nursing Home Resident Preferences For Daily Care And Activities: A Latent Class Analysis Of National Data. The Gerontologist, 64 (2). Doi:10.1093/Geront/Gnad089.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Brymer, R., Paraskevas, J.-P., Josefy, M., Ellram, L. (2024). Pipeline Hiring's Effects On The Human Capital And Performance Of New Recruits. Strategic Management Journal, 45 (9), 1822-1850. Doi:10.1002/Smj.3605.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Bhattacharjee, S., Moreno, K., Pyzoha, J., Michael, R. (2024). How Does An Audit Committee That Encourages Perspective Taking Impact Auditor And Client Judgments During Accounting Disagreements? Current Issues In Auditing.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Arnold, T., Farizo, J., Nixon, T. (2024). Simplified Portfolio Optimization Using Cramer's Rule In Excel. San Antonio, Texas.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Birru, J., Gokkaya, S., Liu, X., Markov, S. (2024). Quants And Market Anomalies. Journal Of Accounting And Economics, 78 (1), 101688. Doi:10.1016/J.jacceco.2024.101688.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Birru, J., Gokkaya, S., Liu, X., Stulz, R. (2024). Are Analyst �Top Picks� Informative?. 2023-08-20. Review Of Financial Studies, 37 (5), 1538�1583. Doi:10.1093/Rfs/Hhad099.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Berg, K., Mark, N. (2024). Uncertainty, Long-Run, And Monetary Policy Risks In A Two-Country Macro Model. International Economic Review. Doi:Https://Doi.org/10.1111/Iere.12697.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Heales, K. (2024). Free & Unmerited: The Unappreciated Organizing Power Of Grace. Journal Of Management Inquiry.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Heales, K., Cascadden, M., Kingston, M., Heidak, P., Jennings, P. D. (2024). Hybridizing Sustainability Metric Applications With Local Stakeholder Inputs: A Life Cycle Assesment (Lca) With Co-Design Demonstration. Organization Studies.",0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
2024,"Lei, L., Shu, S. (2024). Does Audit Regulation Improve Firms� Internal Decision-Making? Evidence From The Disclosure Of Tax-Related Key Audit Matters And Corporate Cash Tax Savings. Journal Of Business Finance & Accounting. Doi:Doi.org/10.1111/Jbfa.12774.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Lei, L., Shu, S., Thomas, W. (2024). The Effect Of Expected Shareholder Litigation On Corporate Esg Reporting: Evidence From A Quasi-Natural Experiment. Atlanta, Ga.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Lei, L., Shu, S., Thomas, W. (2024). The Effect Of Expected Shareholder Litigation On Corporate Esg Reporting: Evidence From A Quasi-Natural Experiment. Washington, D.c.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Churyk, N. T., Eaton, T., Matuszewski, L. J. (2024). Accounting Education Literature Review (2023). Journal Of Accounting Education, 67, 100901. Doi:10.1016/J.jaccedu.2024.100901.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Boulton, T., Ellram, L. (2024). The Intersection Of Supply Chain Operations And Finance: Logistics Uncertainty And International Ipo Underpricing� With Lisa Ellram. Transportation Research Part E: Logistics And Transportation Review, 198.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024,"Ellram, L., Tate, W. L. (2024). Impact Pathways: A Call For Impactful Research In Supply Chain�Ghg Emissions Reduction. International Journal Of Operations & Production Management. Doi:10.1108/Ijopm-07-2023-0574.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2024,"Shashaani, S., Surer, O., Plumlee, M., Guikema, S. (2024). Building Trees For Probabilistic Prediction Via Scoring Rules. Technometrics, 1-12. Doi:10.1080/00401706.2024.2343062.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Surer, O., Plumlee, M., Wild, S. M. (2024). Sequential Bayesian Experimental Design For Calibration Of Expensive Simulation Models. Technometrics, 66 (2), 157-171. Doi:10.1080/00401706.2023.2246157.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Shohfi, T., Boulton, T., Walz, M. (2024). How Does Payment For Order Flow Influence Markets? Evidence From Robinhood Crypto Token Introductions. Dubai, Uae.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Surer, O. (2024). Sequential Bayesian Experimental Design For Calibration Of Expensive Simulation Models. Blacksburg, Va, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Surer, O. (2024). Simulation Experiment Design For Calibration Via Active Learning. Journal Of Quality Technology, 1-19. Doi:10.1080/00224065.2024.2391780.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Surer, O. (2024). Simulation Experiment Design For Calibration Via Active Learning. Nashville, Tn, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Surer, O. (2024). Simulation Experiment Design For Calibration Via Active Learning. Portland, Or, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Surer, O. (2024). Simulation Experiment Design For Calibration Via Active Learning. Seattle, Wa, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Boulton, T., Barrett, P., Nixon, T. (2024). The Economic Consequences Of Social Unrest: Evidence From Initial Public Offerings. Grapevine, Texas.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,"Boulton, T., Barrett, P., Nixon, T. (2024). The Economic Consequences Of Social Unrest: Evidence From Initial Public Offerings. Online.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,"Boulton, T., Barrett, P., Nixon, T. (2024). The Economic Consequences Of Social Unrest: Evidence From Initial Public Offerings. Palm Beach Gardens, Florida.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,"Liu, X., Gokkaya, S., Stulz, R. (2024). Is There Information In Corporate Acquisition Plans? Dallas, Tx, United States Of America.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Freling, T., Saini, R., Yang, Z. (2024). The Erosion Of Rationality In High Vulnerability Conditions: A Cognitive?Disruption Perspective. Canadian Journal Of Administrative Sciences / Revue Canadienne Des Sciences De L Administration. Doi:10.1002/Cjas.1767.",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024,"Yang, Z. Y., Zheng, W., Zheng, X., Peng, S. (2024). Status Threat And Inter-Generational Compensatory Consumption: The Impact Of Parents� Status Threat On Children-Improvement Products. Nashville.",0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2024,"Boulton, T. (2024). Does Sustainable Development Matter For Initial Public Offering Underpricing? Business Strategy And The Environment.",0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
2024,"Boulton, T. (2024). Mandatory Esg Disclosure, Information Asymmetry, And Litigation Risk: Evidence From Initial Public Offerings. European Financial Management.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2024,"Brink, W. (2024). Special Tax Computation Methods, Tax Credits, And Payment Of Tax. Prentice Hall.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Ederington, W. (2024). Equity-Efficiency Tradeoffs In International Bargaining. Economic Inquiry, 62, 782-804.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2024,"Myers, W., Wei, Y., Deng, X. (2024). An Efficient Filtering Approach For Model Estimation In Sparse Regression. Statistical Analysis And Data Mining: The Asa Data Science Journal.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,"Yang, Z. Y. (2024). Decibel Dynamics: Unraveling The Divergent Effects Of Voice Volume On Investment Behavior. Association For Consumer Research.",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
2024,"Yang, Z. Y. (2024). Differential Effects Of Parental Psychological Control On Boys� Versus Girls� Smoking Development. Journal Of The Association For Consumer Research, 9 (2), 200-215. Doi:10.1086/728203.",0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2024,"Yang, Z. Y. (2024). Dominant Strategy In Related Diversification And Performance In Family And Non-Family Firms. Istanbul, Turkey.",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2025,"Matig, J. (2025). Exploring The Interplay Of Temporal Factors And Resistance Within Inoculation Theory. In B. Ivanov, K. A. Parker, And J. Compton (Eds.), The Handbook Of Inoculation Theory And Practice.. Wiley.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
